assessment_id,predictor_row_key_t,target_row_key_t_plus_1,ticker,target_year,class_label,candidate_id,source_id,block,evidence_id,assessment_status,usability_flag,definition_contract_gap,prediction_cutoff,cutoff_resolvable,g01,g02,g03,g04,g05,g06,g07,g08,failure_reason,reviewer_status
assess_خنصیر_1392_خنصیر_1393_cand_m4_board_size,خنصیر|1392,خنصیر|1393,خنصیر,1393,positive,cand_m4_board_size,src_m4_codal_governance,M4,ev_src_m4_codal_governance_cand_m4_board_size,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m2_equity_return_window,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m2_equity_return_window,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m2_realized_volatility,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m2_realized_volatility,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m2_amihud_illiquidity,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m2_amihud_illiquidity,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m3_cpi_inflation,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m3_cpi_inflation,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m3_fx_change_official,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m3_fx_change_official,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m3_policy_financing_rate,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m3_policy_financing_rate,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m4_audit_opinion_type,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m4_audit_opinion_type,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m4_going_concern_flag,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m4_going_concern_flag,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m4_audit_lag_days,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m4_audit_lag_days,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بموتو_1392_بموتو_1393_cand_m4_board_size,بموتو|1392,بموتو|1393,بموتو,1393,negative,cand_m4_board_size,src_m4_codal_governance,M4,ev_src_m4_codal_governance_cand_m4_board_size,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m2_equity_return_window,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m2_equity_return_window,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m2_realized_volatility,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m2_realized_volatility,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m2_amihud_illiquidity,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m2_amihud_illiquidity,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m3_cpi_inflation,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m3_cpi_inflation,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m3_fx_change_official,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m3_fx_change_official,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m3_policy_financing_rate,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m3_policy_financing_rate,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m4_audit_opinion_type,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m4_audit_opinion_type,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m4_going_concern_flag,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m4_going_concern_flag,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m4_audit_lag_days,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m4_audit_lag_days,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ثنوسا_1392_ثنوسا_1393_cand_m4_board_size,ثنوسا|1392,ثنوسا|1393,ثنوسا,1393,negative,cand_m4_board_size,src_m4_codal_governance,M4,ev_src_m4_codal_governance_cand_m4_board_size,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_حپترو_1392_حپترو_1393_cand_m2_equity_return_window,حپترو|1392,حپترو|1393,حپترو,1393,negative,cand_m2_equity_return_window,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_حپترو_1392_حپترو_1393_cand_m2_realized_volatility,حپترو|1392,حپترو|1393,حپترو,1393,negative,cand_m2_realized_volatility,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_حپترو_1392_حپترو_1393_cand_m2_amihud_illiquidity,حپترو|1392,حپترو|1393,حپترو,1393,negative,cand_m2_amihud_illiquidity,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_حپترو_1392_حپترو_1393_cand_m3_cpi_inflation,حپترو|1392,حپترو|1393,حپترو,1393,negative,cand_m3_cpi_inflation,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_حپترو_1392_حپترو_1393_cand_m3_fx_change_official,حپترو|1392,حپترو|1393,حپترو,1393,negative,cand_m3_fx_change_official,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_حپترو_1392_حپترو_1393_cand_m3_policy_financing_rate,حپترو|1392,حپترو|1393,حپترو,1393,negative,cand_m3_policy_financing_rate,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_حپترو_1392_حپترو_1393_cand_m4_audit_opinion_type,حپترو|1392,حپترو|1393,حپترو,1393,negative,cand_m4_audit_opinion_type,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
